X.1,X,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,datetaken,datetakengranularity,datetakenunknown,tags,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,url_z,height_z,width_z,url_o,height_o,width_o,year,URL,long,lat,canopy_pct,elevation,slope,srad,stream_dist,asp,cold_air_ind,srad_noc,relev_30m,X_UTM,Y_UTM,acc_times,grid100,grid500,grid1000,grid5000,water_year,sdd_pred,sdd_lwr,sdd_upr,sdd_range,yearfact,datetaken_DOY,days_since_snow,min_dist_center,nearest_center,datePOSIX,UniqueID,Collector,Species,Phenophase,Nonfocal_spp,Notes
14468,25074,14962335185,88978913@N08,77b5080994,3883,4,Mount Rainier from unmaintained trail between Upper Crystal Lake and Pacific Crest Trail,1,0,0,1408396383,8/8/14,0,0,hike mountrainiernationalpark backpack washingtonstate nationalparks crystallakestrail wsweekly97,16,0,MB2I7nhTWr2RgYoVzQ,28747447,0,0,0,1,https://farm4.staticflickr.com/3883/14962335185_77b5080994_z.jpg,426,640,https://farm4.staticflickr.com/3883/14962335185_63575cd642_o.jpg,1333,2000,2014,http://flickr.com/photos/88978913@N08/14962335185,-121.502932,46.904999,0.111111112,1842.157837,25.46038246,4780.336426,1.18336463,278.0722473,0.498750001,1661692,-2.73391483,614017.5,5195695.5,3.449199175,39701,1640,412,1640,2014,189.6743618,180.2000626,199.2826019,19.08253937,2014,220,30,4138.36135,Tipsoo,8/8/14,88978913@N08.14962335185,IB,other,flowering,1,white
14459,25065,14972988132,88978913@N08,b290391aae,5563,6,"Phoebus parnassian butterfly, Upper Crystal Lake, MRNP",1,0,0,1408482228,8/8/14,0,0,butterfly hike mountrainiernationalpark backpack washingtonstate nationalparks phoeb uppercrystallake phoebusparnassian wsweekly97,15,0,MB2I7nhTWr2RgYoVzQ,28747447,0,0,0,1,https://farm6.staticflickr.com/5563/14972988132_b290391aae_z.jpg,426,640,https://farm6.staticflickr.com/5563/14972988132_ebdb5bd0d5_o.jpg,1333,2000,2014,http://flickr.com/photos/88978913@N08/14972988132,-121.505808,46.905397,1,1778.436646,5.700259686,5535.919434,4.242407322,235.0712738,0.661125004,1842304,0.049228608,613795.5,5195734.5,2.886304718,39699,1639,412,1639,2014,177.0251793,168.1656745,186.3068776,18.14120311,2014,220,43,4116.911654,Tipsoo,8/8/14,88978913@N08.14972988132,IB,nf,nf,0,
14458,25064,14972989142,88978913@N08,e6072ff15b,3842,4,"Pedicularis groenlandica, elephant's head lousewort",1,0,0,1408482227,8/8/14,0,0,hike mountrainiernationalpark backpack wildflowers washingtonstate nationalparks nativeplant pedicularisgroenlandica uppercrystallake wsweekly97,15,0,MB2I7nhTWr2RgYoVzQ,28747447,0,0,0,1,https://farm4.staticflickr.com/3842/14972989142_e6072ff15b_z.jpg,640,426,https://farm4.staticflickr.com/3842/14972989142_5d6dba8d8d_o.jpg,2000,1333,2014,http://flickr.com/photos/88978913@N08/14972989142,-121.505529,46.904708,1,1779.074463,7.384886742,5168.324219,6.138075352,270.4780754,0.572375,1690938,-0.804764131,613819.5,5195659.5,2.939661073,40074,1639,412,1639,2014,179.7149954,170.8833888,189.0143932,18.13100446,2014,220,40,4050.058471,Tipsoo,8/8/14,88978913@N08.14972989142,IB,other,flowering,1,pedicularis groenlandica
14455,25061,14972999952,88978913@N08,ee1081dec4,5589,6,"Saxifraga tolmiei, Upper Crystal Lake, MRNP",1,0,0,1408482224,8/8/14,0,0,hike mountrainiernationalpark backpack wildflowers washingtonstate nationalparks nativeplant uppercrystallake wsweekly97,15,0,MB2I7nhTWr2RgYoVzQ,28747447,0,0,0,1,https://farm6.staticflickr.com/5589/14972999952_ee1081dec4_z.jpg,640,640,https://farm6.staticflickr.com/5589/14972999952_33d37a8280_o.jpg,2000,2000,2014,http://flickr.com/photos/88978913@N08/14972999952,-121.505014,46.903638,0,1823.408936,23.65690231,7895.929199,19.09917068,294.6987707,0.491250008,1480015,0.804084465,613861.5,5195539.5,3.300949629,40449,1639,412,1639,2014,173.9128271,164.8443574,183.4539758,18.60961844,2014,220,46,3944.965718,Tipsoo,8/8/14,88978913@N08.14972999952,IB,other,flowering,1,saxifraga tolmei
14349,24878,14986350986,88978913@N08,4a44ff0bf7,5559,6,Upper Crystal Lake,1,0,0,1408807549,8/8/14,0,0,mountains hike mountrainiernationalpark backpack nationalparks wsweekly97,15,0,MB2I7nhTWr2RgYoVzQ,28747447,0,0,0,1,https://farm6.staticflickr.com/5559/14986350986_4a44ff0bf7_z.jpg,640,426,https://farm6.staticflickr.com/5559/14986350986_fbf3bf2a14_o.jpg,2000,1333,2014,http://flickr.com/photos/88978913@N08/14986350986,-121.508941,46.90613,0.111111112,1776.591064,27.64590073,3387.1604,4.294867039,20.12757605,0.612999976,1487481,0.13100378,613555.5,5195812.5,2.773944758,39321,1564,412,1564,2014,174.450531,165.5500653,183.9507892,18.40072396,2014,220,46,4142.779759,Tipsoo,8/8/14,88978913@N08.14986350986,IB,nf,nf,0,
14354,24883,15006231791,88978913@N08,ffc45bd888,5572,6,"Sunset, Upper Crystal Lake, MRNP",1,0,0,1408807551,8/8/14,0,0,sunset mountains hike mountrainiernationalpark backpack nationalparks wsweekly97,15,0,MB2I7nhTWr2RgYoVzQ,28747447,0,0,0,1,https://farm6.staticflickr.com/5572/15006231791_ffc45bd888_z.jpg,426,640,https://farm6.staticflickr.com/5572/15006231791_53d23dfd80_o.jpg,1333,2000,2014,http://flickr.com/photos/88978913@N08/15006231791,-121.509069,46.913181,0.111111112,1862.036621,28.59921837,6992.174316,92.70742798,248.9365876,0.462875009,2202908,0.101691117,613531.5,5196595.5,4.0450131,36321,1489,374,1489,2014,176.5168346,167.2887588,186.1369886,18.8482298,2014,220,43,4911.39877,Tipsoo,8/8/14,88978913@N08.15006231791,IB,nf,nf,0,
14348,24877,15006242811,88978913@N08,8f0b05dedc,3886,4,"Aster alpegenus, Upper Crystal Lake, MRNP",1,0,0,1408807548,8/8/14,0,0,mountains hike mountrainiernationalpark backpack nationalparks wildflower asteralpigenus wsweekly97,15,0,MB2I7nhTWr2RgYoVzQ,28747447,0,0,0,1,https://farm4.staticflickr.com/3886/15006242811_8f0b05dedc_z.jpg,426,640,https://farm4.staticflickr.com/3886/15006242811_b1343b3a38_o.jpg,1333,2000,2014,http://flickr.com/photos/88978913@N08/15006242811,-121.505808,46.905397,1,1778.436646,5.700259686,5535.919434,4.242407322,235.0712738,0.661125004,1842304,0.049228608,613795.5,5195734.5,2.886304718,39699,1639,412,1639,2014,177.0251793,168.1656745,186.3068776,18.14120311,2014,220,43,4116.911654,Tipsoo,8/8/14,88978913@N08.15006242811,IB,other,flowering,1,aster alpigenus
14350,24879,15008956722,88978913@N08,c703a4e087,5554,6,"Evening walk above Upper Crystal Lake, MRNP",1,0,0,1408807549,8/8/14,0,0,mountains hike mountrainiernationalpark backpack nationalparks wsweekly97,15,0,MB2I7nhTWr2RgYoVzQ,28747447,0,0,0,1,https://farm6.staticflickr.com/5554/15008956722_c703a4e087_z.jpg,640,426,https://farm6.staticflickr.com/5554/15008956722_ee2e9427bd_o.jpg,2000,1333,2014,http://flickr.com/photos/88978913@N08/15008956722,-121.508318,46.909781,0,1752.900024,25.27220345,7736.644531,55.87187576,235.4979502,0.497624993,2212228,0.372640231,613594.5,5196217.5,2.792883379,37822,1564,412,1564,2014,171.6915972,162.9063894,181.0419489,18.13555947,2014,220,48,4548.309252,Tipsoo,8/8/14,88978913@N08.15008956722,IB,nf,nf,0,
14346,24869,15017386621,88978913@N08,0cdff1c89e,3842,4,"Sooty grouse, female and young, Upper Crystal Lake, MRNP",1,0,0,1408895032,8/9/14,0,0,hike mountrainiernationalpark backpack washingtonstate sootygrouse canonef70200mmf4lusmlens wsweekly97,16,0,MB2I7nhTWr2RgYoVzQ,28747447,0,0,0,1,https://farm4.staticflickr.com/3842/15017386621_0cdff1c89e_z.jpg,426,640,https://farm4.staticflickr.com/3842/15017386621_f2a2598a80_o.jpg,1333,2000,2014,http://flickr.com/photos/88978913@N08/15017386621,-121.500485,46.907528,0,1879.534424,10.89734077,8536.810547,4.20525074,229.9688657,0.58099997,1916909,-1.106170751,614197.5,5195980.5,3.776911771,38953,1565,412,1565,2014,189.4290813,179.9684915,198.9021435,18.93365205,2014,221,32,4464.389716,Tipsoo,8/9/14,88978913@N08.15017386621,IB,nf,nf,0,
14345,24868,15017389311,88978913@N08,b669a19866,3844,4,"Sooty grouse, Crystal Lake, MRNP",1,0,0,1408895031,8/9/14,0,0,hike mountrainiernationalpark backpack washingtonstate sootygrouse canonef70200mmf4lusmlens wsweekly97,16,0,MB2I7nhTWr2RgYoVzQ,28747447,0,0,0,1,https://farm4.staticflickr.com/3844/15017389311_b669a19866_z.jpg,426,640,https://farm4.staticflickr.com/3844/15017389311_b7cc4a8ccf_o.jpg,1333,2000,2014,http://flickr.com/photos/88978913@N08/15017389311,-121.500485,46.907528,0,1879.534424,10.89734077,8536.810547,4.20525074,229.9688657,0.58099997,1916909,-1.106170751,614197.5,5195980.5,3.776911771,38953,1565,412,1565,2014,189.4290813,179.9684915,198.9021435,18.93365205,2014,221,32,4464.389716,Tipsoo,8/9/14,88978913@N08.15017389311,IB,nf,nf,0,
14544,25183,14700181129,48600085265@N01,4340a800f6,5552,6,Dewey Lake,1,0,0,1407769979,8/10/14,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5552/14700181129_4340a800f6_z.jpg,480,640,https://farm6.staticflickr.com/5552/14700181129_19dfd977c8_o.jpg,2448,3264,2014,http://flickr.com/photos/48600085265@N01/14700181129,-121.503303,46.861686,0,1788.762207,7.986345768,8558.993164,62.51933289,358.3835721,0.405999988,1880465,0.645429256,614080.5,5190880.5,1.135816023,58077,2315,602,2315,2014,178.7988509,169.6382771,188.3211697,18.68289257,2014,222,43,1533.419737,Tipsoo,8/10/14,48600085265@N01.14700181129,IB,anemone occidentalis,ripening fruit,0,
14545,25184,14886486092,48600085265@N01,1ae6af9164,5558,6,Dewey Lake,1,0,0,1407769964,8/10/14,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5558/14886486092_1ae6af9164_z.jpg,480,640,https://farm6.staticflickr.com/5558/14886486092_b349d505fe_o.jpg,2448,3264,2014,http://flickr.com/photos/48600085265@N01/14886486092,-121.503311,46.861655,0,1789.150024,6.755277634,8766.048828,62.20664597,12.74682365,0.372624993,1890503,1.105534599,614080.5,5190877.5,1.135816023,58077,2315,602,2315,2014,177.4699806,168.3291929,186.933871,18.60467808,2014,222,45,1535.098481,Tipsoo,8/10/14,48600085265@N01.14886486092,IB,nf,nf,0,
14546,25185,14906680573,48600085265@N01,6a293e98fd,5589,6,Dewey Lake,1,0,0,1407769950,8/10/14,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5589/14906680573_6a293e98fd_z.jpg,480,640,https://farm6.staticflickr.com/5589/14906680573_6b593b6851_o.jpg,2448,3264,2014,http://flickr.com/photos/48600085265@N01/14906680573,-121.498078,46.862196,0.333333343,1793.104492,18.36235809,7174.645996,84.027771,279.6944811,0.37637499,2134150,2.431473885,614476.5,5190946.5,1.264612787,57705,2316,603,2316,2014,166.6536147,157.6161793,176.3512652,18.73508596,2014,222,55,1845.668089,Tipsoo,8/10/14,48600085265@N01.14906680573,IB,other,flowering,1,white
12959,22451,16505653871,64600147@N07,2e6a83f32c,8605,9,Snow Lake at Mt Rainier Reflection by Michael Matti,1,0,0,1423718869,8/16/14,0,0,travel adventure,15,0,YyvdiXtQUL.qk8cwNQ,12590460,0,0,0,1,https://farm9.staticflickr.com/8605/16505653871_2e6a83f32c_z.jpg,427,640,https://farm9.staticflickr.com/8605/16505653871_fe825daa02_o.jpg,1600,2400,2014,http://flickr.com/photos/64600147@N07/16505653871,-121.697659,46.758136,0.111111112,1432.400024,18.20773506,4499.32666,9,249.8869034,0.49149999,1816881,3.165083347,599455.5,5179111.5,1.253835014,101805,4086,1044,4086,2014,157.1418184,150.9406941,163.7298089,12.7891148,2014,228,71,4277.246293,Paradise,8/16/14,64600147@N07.16505653871,IB,nf,nf,0,
14476,25089,14949807742,67929674@N00,9fdf0d0762,5561,6,Mt Rainier,1,0,0,1408304253,8/16/14,0,0,outdoor hiking mtrainier,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm6.staticflickr.com/5561/14949807742_9fdf0d0762_z.jpg,503,640,NA,NA,NA,2014,http://flickr.com/photos/67929674@N00/14949807742,-121.64692,46.918572,1,2023.054443,22.21954536,8707.924805,211.1508179,48.80135063,0.372750014,1531406,3.085872036,603025.5,5197003.5,0.917711309,34716,1393,363,1393,2014,166.100562,158.593927,174.0008907,15.4069637,2014,228,62,519.3462308,Sunrise,8/16/14,67929674@N00.14949807742,IB,other,flowering,1,yellow
12893,22238,17031218570,64261234@N07,f733f513a4,7672,8,King of the Mountain,1,0,0,1429582638,8/17/14,0,0,travel summer mountain nature sunrise landscape washington nationalpark nikon wideangle august mountrainier 2014 d610,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm8.staticflickr.com/7672/17031218570_f733f513a4_z.jpg,352,640,NA,NA,NA,2014,http://flickr.com/photos/64261234@N07/17031218570,-121.736947,46.776705,0,1512.430054,2.794910431,8638.973633,50.93787003,324.2488555,0.536625028,1823646,-0.148035862,596422.5,5181124.5,0.591066013,94275,3780,965,3780,2014,172.1601776,166.4143085,178.0220302,11.60772175,2014,229,57,1025.359898,Paradise,8/17/14,64261234@N07.17031218570,IB,nf,nf,0,
12889,22233,17498246401,46611873@N04,35c0ffde86,7799,8,Nisqually Vista Trail #4 2014,1,0,0,1431285676,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm8.staticflickr.com/7799/17498246401_35c0ffde86_z.jpg,640,480,https://farm8.staticflickr.com/7799/17498246401_64a9bc7c94_o.jpg,3264,2448,2014,http://flickr.com/photos/46611873@N04/17498246401,-121.744168,46.786735,0,1626.915527,3.088489771,7612.13916,14.58313942,212.6399816,0.479499996,2090647,0.220220235,595855.5,5182231.5,0.755929285,90144,3628,926,3628,2014,179.800626,174.6027369,185.4428875,10.8401506,2014,230,50,594.9027603,Paradise,8/18/14,46611873@N04.17498246401,IB,polygonum bistortoides,flowering,0,
12889,22233,17498246401,46611873@N04,35c0ffde86,7799,8,Nisqually Vista Trail #4 2014,1,0,0,1431285676,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm8.staticflickr.com/7799/17498246401_35c0ffde86_z.jpg,640,480,https://farm8.staticflickr.com/7799/17498246401_64a9bc7c94_o.jpg,3264,2448,2014,http://flickr.com/photos/46611873@N04/17498246401,-121.744168,46.786735,0,1626.915527,3.088489771,7612.13916,14.58313942,212.6399816,0.479499996,2090647,0.220220235,595855.5,5182231.5,0.755929285,90144,3628,926,3628,2014,179.800626,174.6027369,185.4428875,10.8401506,2014,230,50,594.9027603,Paradise,8/18/14,46611873@N04.17498246401,IB,lupinus arcticus,flowering,0,
12889,22233,17498246401,46611873@N04,35c0ffde86,7799,8,Nisqually Vista Trail #4 2014,1,0,0,1431285676,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm8.staticflickr.com/7799/17498246401_35c0ffde86_z.jpg,640,480,https://farm8.staticflickr.com/7799/17498246401_64a9bc7c94_o.jpg,3264,2448,2014,http://flickr.com/photos/46611873@N04/17498246401,-121.744168,46.786735,0,1626.915527,3.088489771,7612.13916,14.58313942,212.6399816,0.479499996,2090647,0.220220235,595855.5,5182231.5,0.755929285,90144,3628,926,3628,2014,179.800626,174.6027369,185.4428875,10.8401506,2014,230,50,594.9027603,Paradise,8/18/14,46611873@N04.17498246401,IB,erigeron peregrinus,flowering,0,
12889,22233,17498246401,46611873@N04,35c0ffde86,7799,8,Nisqually Vista Trail #4 2014,1,0,0,1431285676,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm8.staticflickr.com/7799/17498246401_35c0ffde86_z.jpg,640,480,https://farm8.staticflickr.com/7799/17498246401_64a9bc7c94_o.jpg,3264,2448,2014,http://flickr.com/photos/46611873@N04/17498246401,-121.744168,46.786735,0,1626.915527,3.088489771,7612.13916,14.58313942,212.6399816,0.479499996,2090647,0.220220235,595855.5,5182231.5,0.755929285,90144,3628,926,3628,2014,179.800626,174.6027369,185.4428875,10.8401506,2014,230,50,594.9027603,Paradise,8/18/14,46611873@N04.17498246401,IB,other,flowering,1,yellow
12886,22230,17507620624,46611873@N04,43b3e201c1,8845,9,Nisqually Vista Trail glacier overlook #1 2014,1,0,0,1432663422,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8845/17507620624_43b3e201c1_z.jpg,640,480,https://farm9.staticflickr.com/8845/17507620624_f2b3af8677_o.jpg,2448,3264,2014,http://flickr.com/photos/46611873@N04/17507620624,-121.74772,46.786962,1,1589.82666,59.76180649,3694.207031,72.17802429,320.6594194,0.386750013,615095,1.865761549,595582.5,5182252.5,0.931512166,90142,3628,926,3628,2014,147.2487429,140.6010726,153.7937351,13.19266243,2014,230,83,868.3569523,Paradise,8/18/14,46611873@N04.17507620624,IB,nf,nf,0,
12887,22231,17892837849,46611873@N04,d218541376,8795,9,Nisqually Vista Trail #5 2014,1,0,0,1432557774,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8795/17892837849_d218541376_z.jpg,640,480,https://farm9.staticflickr.com/8795/17892837849_245af71c1e_o.jpg,3264,2448,2014,http://flickr.com/photos/46611873@N04/17892837849,-121.746572,46.786382,0.111111112,1601.150024,33.60579681,4820.788086,100.3477325,189.1189717,0.434374988,2628037,0.199802916,595672.5,5182189.5,0.856923872,90142,3628,926,3628,2014,166.8690286,161.9846039,172.1300485,10.14544457,2014,230,63,773.2699404,Paradise,8/18/14,46611873@N04.17892837849,IB,polygonum bistortoides,flowering,0,
12887,22231,17892837849,46611873@N04,d218541376,8795,9,Nisqually Vista Trail #5 2014,1,0,0,1432557774,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8795/17892837849_d218541376_z.jpg,640,480,https://farm9.staticflickr.com/8795/17892837849_245af71c1e_o.jpg,3264,2448,2014,http://flickr.com/photos/46611873@N04/17892837849,-121.746572,46.786382,0.111111112,1601.150024,33.60579681,4820.788086,100.3477325,189.1189717,0.434374988,2628037,0.199802916,595672.5,5182189.5,0.856923872,90142,3628,926,3628,2014,166.8690286,161.9846039,172.1300485,10.14544457,2014,230,63,773.2699404,Paradise,8/18/14,46611873@N04.17892837849,IB,valeriana sitchensis,flowering,0,
12887,22231,17892837849,46611873@N04,d218541376,8795,9,Nisqually Vista Trail #5 2014,1,0,0,1432557774,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8795/17892837849_d218541376_z.jpg,640,480,https://farm9.staticflickr.com/8795/17892837849_245af71c1e_o.jpg,3264,2448,2014,http://flickr.com/photos/46611873@N04/17892837849,-121.746572,46.786382,0.111111112,1601.150024,33.60579681,4820.788086,100.3477325,189.1189717,0.434374988,2628037,0.199802916,595672.5,5182189.5,0.856923872,90142,3628,926,3628,2014,166.8690286,161.9846039,172.1300485,10.14544457,2014,230,63,773.2699404,Paradise,8/18/14,46611873@N04.17892837849,IB,lupinus arcticus,flowering,0,
12874,22218,19060641574,46611873@N04,a9c29943c8,298,1,Mount Rainer Wildflowers,1,0,0,1436863849,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm1.staticflickr.com/298/19060641574_a9c29943c8_z.jpg,640,480,https://farm1.staticflickr.com/298/19060641574_4799b86ff7_o.jpg,3264,2448,2014,http://flickr.com/photos/46611873@N04/19060641574,-121.745327,46.786279,0.888888896,1606.791138,25.05507469,2358.955322,36.23074722,227.1758993,0.488499999,2389553,-1.095927241,595765.5,5182177.5,0.803460036,90518,3628,926,3628,2014,170.211513,165.3598131,175.4173109,10.05749784,2014,230,60,679.8128099,Paradise,8/18/14,46611873@N04.19060641574,IB,polygonum bistortoides,flowering,0,
12874,22218,19060641574,46611873@N04,a9c29943c8,298,1,Mount Rainer Wildflowers,1,0,0,1436863849,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm1.staticflickr.com/298/19060641574_a9c29943c8_z.jpg,640,480,https://farm1.staticflickr.com/298/19060641574_4799b86ff7_o.jpg,3264,2448,2014,http://flickr.com/photos/46611873@N04/19060641574,-121.745327,46.786279,0.888888896,1606.791138,25.05507469,2358.955322,36.23074722,227.1758993,0.488499999,2389553,-1.095927241,595765.5,5182177.5,0.803460036,90518,3628,926,3628,2014,170.211513,165.3598131,175.4173109,10.05749784,2014,230,60,679.8128099,Paradise,8/18/14,46611873@N04.19060641574,IB,lupinus arcticus,flowering,0,
12874,22218,19060641574,46611873@N04,a9c29943c8,298,1,Mount Rainer Wildflowers,1,0,0,1436863849,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm1.staticflickr.com/298/19060641574_a9c29943c8_z.jpg,640,480,https://farm1.staticflickr.com/298/19060641574_4799b86ff7_o.jpg,3264,2448,2014,http://flickr.com/photos/46611873@N04/19060641574,-121.745327,46.786279,0.888888896,1606.791138,25.05507469,2358.955322,36.23074722,227.1758993,0.488499999,2389553,-1.095927241,595765.5,5182177.5,0.803460036,90518,3628,926,3628,2014,170.211513,165.3598131,175.4173109,10.05749784,2014,230,60,679.8128099,Paradise,8/18/14,46611873@N04.19060641574,IB,castilleja parviflora,flowering,0,
12852,22193,21286992569,46611873@N04,0396ccb109,5736,6,Nisqually Vista Trail #6 2014,1,0,0,1442434384,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,15,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5736/21286992569_0396ccb109_z.jpg,480,640,https://farm6.staticflickr.com/5736/21286992569_6182925f01_o.jpg,2448,3264,2014,http://flickr.com/photos/46611873@N04/21286992569,-121.744072,46.78766,0,1621.603394,8.613912582,4313.182129,14,305.6224751,0.54837501,1881835,0.268900104,595858.5,5182333.5,0.787210292,89769,3553,888,3553,2014,178.8624572,173.8121608,184.3579127,10.5457519,2014,230,51,614.4026716,Paradise,8/18/14,46611873@N04.21286992569,IB,polygonum bistortoides,flowering,0,
12852,22193,21286992569,46611873@N04,0396ccb109,5736,6,Nisqually Vista Trail #6 2014,1,0,0,1442434384,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,15,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5736/21286992569_0396ccb109_z.jpg,480,640,https://farm6.staticflickr.com/5736/21286992569_6182925f01_o.jpg,2448,3264,2014,http://flickr.com/photos/46611873@N04/21286992569,-121.744072,46.78766,0,1621.603394,8.613912582,4313.182129,14,305.6224751,0.54837501,1881835,0.268900104,595858.5,5182333.5,0.787210292,89769,3553,888,3553,2014,178.8624572,173.8121608,184.3579127,10.5457519,2014,230,51,614.4026716,Paradise,8/18/14,46611873@N04.21286992569,IB,lupinus arcticus,flowering,0,
12852,22193,21286992569,46611873@N04,0396ccb109,5736,6,Nisqually Vista Trail #6 2014,1,0,0,1442434384,8/18/14,0,0,park travel summer vacation usa america washington nps mountrainier mountrainiernationalpark nationalparks 2014,15,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5736/21286992569_0396ccb109_z.jpg,480,640,https://farm6.staticflickr.com/5736/21286992569_6182925f01_o.jpg,2448,3264,2014,http://flickr.com/photos/46611873@N04/21286992569,-121.744072,46.78766,0,1621.603394,8.613912582,4313.182129,14,305.6224751,0.54837501,1881835,0.268900104,595858.5,5182333.5,0.787210292,89769,3553,888,3553,2014,178.8624572,173.8121608,184.3579127,10.5457519,2014,230,51,614.4026716,Paradise,8/18/14,46611873@N04.21286992569,IB,castilleja parviflora,flowering,0,
13413,23219,15318933747,29454796@N04,1eae2f62cf,3943,4,Tipsoo Sunrise,1,0,0,1413041836,8/19/14,0,0,mtranier chinookpass highway410 tipsoolake,15,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3943/15318933747_1eae2f62cf_z.jpg,427,640,https://farm4.staticflickr.com/3943/15318933747_80fb11098b_o.jpg,2836,4254,2014,http://flickr.com/photos/29454796@N04/15318933747,-121.517093,46.867776,0,1614.975586,5.226625443,8374.231445,3.115878105,69.82949099,0.699500024,1812472,-0.960440362,613015.5,5191537.5,0.483629625,55441,2238,563,2238,2014,174.8899412,165.55816,184.1947544,18.63659438,2014,231,56,287.5453298,Tipsoo,8/19/14,29454796@N04.15318933747,IB,other,flowering,2,"white, yellow"
13411,23216,15516145472,29454796@N04,f228bc3c43,5604,6,Tipsoo Lake,1,0,0,1413131102,8/19/14,0,0,chinookpass tipsoolakemtranier,15,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5604/15516145472_f228bc3c43_z.jpg,427,640,https://farm6.staticflickr.com/5604/15516145472_681572a3ff_o.jpg,3072,4608,2014,http://flickr.com/photos/29454796@N04/15516145472,-121.516363,46.869595,0,1614.851074,15.40060425,8702.303711,0.222222224,283.5787499,0.594124973,1924871,-0.620787997,613066.5,5191741.5,0.527192568,54691,2238,563,2238,2014,169.8139083,160.917152,178.9110713,17.99391934,2014,231,61,257.5862308,Tipsoo,8/19/14,29454796@N04.15516145472,IB,ligusticum canbyi,flowering,0,
13411,23216,15516145472,29454796@N04,f228bc3c43,5604,6,Tipsoo Lake,1,0,0,1413131102,8/19/14,0,0,chinookpass tipsoolakemtranier,15,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5604/15516145472_f228bc3c43_z.jpg,427,640,https://farm6.staticflickr.com/5604/15516145472_681572a3ff_o.jpg,3072,4608,2014,http://flickr.com/photos/29454796@N04/15516145472,-121.516363,46.869595,0,1614.851074,15.40060425,8702.303711,0.222222224,283.5787499,0.594124973,1924871,-0.620787997,613066.5,5191741.5,0.527192568,54691,2238,563,2238,2014,169.8139083,160.917152,178.9110713,17.99391934,2014,231,61,257.5862308,Tipsoo,8/19/14,29454796@N04.15516145472,IB,other,flowering,1,yellow aster
