Number,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,datetaken,datetakengranularity,datetakenunknown,tags,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,url_z,height_z,width_z,url_o,height_o,width_o,year,URL,UTME,UTMN,lat,long
3093,20047082524,9319235@N02,90f30f8e8f,646,1,Gentians,1,0,0,1439860658,8/14/15 6:45,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/646/20047082524_90f30f8e8f_z.jpg,480,640,https://farm1.staticflickr.com/646/20047082524_015bbc7532_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20047082524,594289.3439,5196478.194,-121.761721,46.91514
3094,20660413482,9319235@N02,c095123702,740,1,IMG_7911,1,0,0,1439860658,8/14/15 6:45,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/740/20660413482_c095123702_z.jpg,480,640,https://farm1.staticflickr.com/740/20660413482_7b3e6fc00f_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20660413482,594289.3439,5196478.194,-121.761721,46.91514
3095,20643363076,9319235@N02,ceee03c517,716,1,IMG_7912,1,0,0,1439860659,8/14/15 6:46,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/716/20643363076_ceee03c517_z.jpg,480,640,https://farm1.staticflickr.com/716/20643363076_57aa983061_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20643363076,594289.3439,5196478.194,-121.761721,46.91514
3096,20676344881,9319235@N02,537403d072,5806,6,IMG_7913,1,0,0,1439860659,8/14/15 6:47,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5806/20676344881_537403d072_z.jpg,480,640,https://farm6.staticflickr.com/5806/20676344881_d1c24143d9_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20676344881,594289.3439,5196478.194,-121.761721,46.91514
3097,20047077414,9319235@N02,02465ac356,594,1,IMG_7915,1,0,0,1439860660,8/14/15 6:48,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/594/20047077414_02465ac356_z.jpg,480,640,https://farm1.staticflickr.com/594/20047077414_ec840f4bb2_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20047077414,594289.3439,5196478.194,-121.761721,46.91514
3098,20048685963,9319235@N02,9e03870f7e,607,1,IMG_7916,1,0,0,1439860660,8/14/15 6:48,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/607/20048685963_9e03870f7e_z.jpg,480,640,https://farm1.staticflickr.com/607/20048685963_c923a43472_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20048685963,594289.3439,5196478.194,-121.761721,46.91514
3099,20643359426,9319235@N02,2161981b96,5625,6,Mt. Rainier,1,0,0,1439860660,8/14/15 6:50,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5625/20643359426_2161981b96_z.jpg,480,640,https://farm6.staticflickr.com/5625/20643359426_806af5bf3e_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20643359426,594289.3439,5196478.194,-121.761721,46.91514
3100,20482896139,9319235@N02,9eabe37c9b,5817,6,IMG_7919,1,0,0,1439860661,8/14/15 6:50,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5817/20482896139_9eabe37c9b_z.jpg,480,640,https://farm6.staticflickr.com/5817/20482896139_e9f6c7591f_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482896139,594289.3439,5196478.194,-121.761721,46.91514
3101,20643357846,9319235@N02,1d7d38e759,598,1,IMG_7921,1,0,0,1439860661,8/14/15 6:50,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/598/20643357846_1d7d38e759_z.jpg,480,640,https://farm1.staticflickr.com/598/20643357846_bbfe7bea57_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20643357846,594289.3439,5196478.194,-121.761721,46.91514
3102,20482894689,9319235@N02,4f4914523a,692,1,IMG_7922,1,0,0,1439860662,8/14/15 6:54,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/692/20482894689_4f4914523a_z.jpg,480,640,https://farm1.staticflickr.com/692/20482894689_b65e8ba373_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482894689,594289.3439,5196478.194,-121.761721,46.91514
3103,20481623980,9319235@N02,8a4f837182,5718,6,IMG_7924,1,0,0,1439860663,8/14/15 6:55,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5718/20481623980_8a4f837182_z.jpg,480,640,https://farm6.staticflickr.com/5718/20481623980_fc30bc3fdc_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20481623980,594289.3439,5196478.194,-121.761721,46.91514
3104,20482893019,9319235@N02,38f1a34d42,652,1,IMG_7925,1,0,0,1439860663,8/14/15 6:55,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/652/20482893019_38f1a34d42_z.jpg,480,640,https://farm1.staticflickr.com/652/20482893019_e819dfb534_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482893019,594289.3439,5196478.194,-121.761721,46.91514
3105,20482891069,9319235@N02,05dbf7af78,731,1,IMG_7927,1,0,0,1439860664,8/14/15 6:56,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/731/20482891069_05dbf7af78_z.jpg,480,640,https://farm1.staticflickr.com/731/20482891069_546ac9b039_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482891069,594289.3439,5196478.194,-121.761721,46.91514
3106,20481622738,9319235@N02,8378b3c3a6,5759,6,IMG_7928,1,0,0,1439860665,8/14/15 6:57,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5759/20481622738_8378b3c3a6_z.jpg,480,640,https://farm6.staticflickr.com/5759/20481622738_93ed6d7494_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20481622738,594289.3439,5196478.194,-121.761721,46.91514
3107,20643351276,9319235@N02,47ae9c93d0,668,1,IMG_7930,1,0,0,1439860665,8/14/15 6:58,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/668/20643351276_47ae9c93d0_z.jpg,480,640,https://farm1.staticflickr.com/668/20643351276_3a297c3753_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20643351276,594289.3439,5196478.194,-121.761721,46.91514
3108,20048675873,9319235@N02,fed150f11e,5716,6,IMG_7931,1,0,0,1439860666,8/14/15 6:59,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5716/20048675873_fed150f11e_z.jpg,480,640,https://farm6.staticflickr.com/5716/20048675873_ef8bd8f44e_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20048675873,594289.3439,5196478.194,-121.761721,46.91514
3109,20481619598,9319235@N02,0ed550c7b0,602,1,IMG_7932,1,0,0,1439860666,8/14/15 6:59,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/602/20481619598_0ed550c7b0_z.jpg,480,640,https://farm1.staticflickr.com/602/20481619598_6c91c5b5e4_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20481619598,594289.3439,5196478.194,-121.761721,46.91514
3110,20047064594,9319235@N02,0f81102811,681,1,IMG_7934,1,0,0,1439860667,8/14/15 7:01,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/681/20047064594_0f81102811_z.jpg,480,640,https://farm1.staticflickr.com/681/20047064594_9cb8753957_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20047064594,594289.3439,5196478.194,-121.761721,46.91514
3111,20669626085,9319235@N02,2d756fac63,5768,6,IMG_7936,1,0,0,1439860667,8/14/15 7:01,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5768/20669626085_2d756fac63_z.jpg,480,640,https://farm6.staticflickr.com/5768/20669626085_828a954471_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20669626085,594289.3439,5196478.194,-121.761721,46.91514
3112,20669624865,9319235@N02,f027ed409e,5702,6,IMG_7938,1,0,0,1439860668,8/14/15 7:05,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5702/20669624865_f027ed409e_z.jpg,480,640,https://farm6.staticflickr.com/5702/20669624865_6d2e6a74e2_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20669624865,594289.3439,5196478.194,-121.761721,46.91514
3113,20047061904,9319235@N02,8709f66fc2,5792,6,IMG_7940,1,0,0,1439860669,8/14/15 7:07,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5792/20047061904_8709f66fc2_z.jpg,480,640,https://farm6.staticflickr.com/5792/20047061904_a34ed3bd6f_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20047061904,594289.3439,5196478.194,-121.761721,46.91514
3114,20676327741,9319235@N02,af5581ba5a,692,1,IMG_7941,1,0,0,1439860669,8/14/15 7:08,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/692/20676327741_af5581ba5a_z.jpg,480,640,https://farm1.staticflickr.com/692/20676327741_363013a895_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20676327741,594289.3439,5196478.194,-121.761721,46.91514
3115,20482880379,9319235@N02,e0b127a41e,5809,6,Chipmunk enjoying a berry,1,0,0,1439860670,8/14/15 7:09,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5809/20482880379_e0b127a41e_z.jpg,480,640,https://farm6.staticflickr.com/5809/20482880379_824ea9a11b_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482880379,594289.3439,5196478.194,-121.761721,46.91514
3116,20047057604,9319235@N02,5a18848916,5734,6,IMG_7946,1,0,0,1439860671,8/14/15 7:09,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5734/20047057604_5a18848916_z.jpg,480,640,https://farm6.staticflickr.com/5734/20047057604_7db2220838_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20047057604,594289.3439,5196478.194,-121.761721,46.91514
3117,20048665613,9319235@N02,d51c767dbf,5664,6,IMG_7947,1,0,0,1439860671,8/14/15 7:10,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5664/20048665613_d51c767dbf_z.jpg,480,640,https://farm6.staticflickr.com/5664/20048665613_d28cd30466_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20048665613,594289.3439,5196478.194,-121.761721,46.91514
3118,20669617115,9319235@N02,84c1c18115,634,1,IMG_7948,1,0,0,1439860671,8/14/15 7:11,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/634/20669617115_84c1c18115_z.jpg,480,640,https://farm1.staticflickr.com/634/20669617115_d1bcba576f_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20669617115,594289.3439,5196478.194,-121.761721,46.91514
3119,20481605840,9319235@N02,493cc6a4cf,655,1,IMG_7950,1,0,0,1439860672,8/14/15 7:12,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/655/20481605840_493cc6a4cf_z.jpg,480,640,https://farm1.staticflickr.com/655/20481605840_4e794d3fa4_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20481605840,594289.3439,5196478.194,-121.761721,46.91514
3120,20482874209,9319235@N02,6ce89c8046,5707,6,IMG_7951,1,0,0,1439860672,8/14/15 7:13,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5707/20482874209_6ce89c8046_z.jpg,480,640,https://farm6.staticflickr.com/5707/20482874209_f856286732_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482874209,593925.1749,5196877.266,-121.76642,46.918782
3121,20482873599,9319235@N02,b5964801cf,575,1,IMG_7953,1,0,0,1439860673,8/14/15 7:14,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/575/20482873599_b5964801cf_z.jpg,480,640,https://farm1.staticflickr.com/575/20482873599_0055497df9_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482873599,593925.1749,5196877.266,-121.76642,46.918782
3122,20482872779,9319235@N02,5247624ac4,569,1,IMG_7954,1,0,0,1439860674,8/14/15 7:14,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/569/20482872779_5247624ac4_z.jpg,480,640,https://farm1.staticflickr.com/569/20482872779_4e933fa8f2_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482872779,593925.1749,5196877.266,-121.76642,46.918782
3123,20047050194,9319235@N02,ab6698a29a,744,1,IMG_7956,1,0,0,1439860675,8/14/15 7:17,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/744/20047050194_ab6698a29a_z.jpg,480,640,https://farm1.staticflickr.com/744/20047050194_9b6456e8ec_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20047050194,593925.1749,5196877.266,-121.76642,46.918782
3124,20482870939,9319235@N02,bcef37d67c,580,1,IMG_7957,1,0,0,1439860675,8/14/15 7:17,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/580/20482870939_bcef37d67c_z.jpg,480,640,https://farm1.staticflickr.com/580/20482870939_91be440310_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482870939,593925.1749,5196877.266,-121.76642,46.918782
3125,20676315461,9319235@N02,9e9a9e9e83,5673,6,IMG_7958,1,0,0,1439860675,8/14/15 7:17,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5673/20676315461_9e9a9e9e83_z.jpg,480,640,https://farm6.staticflickr.com/5673/20676315461_ef9c02903a_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20676315461,593925.1749,5196877.266,-121.76642,46.918782
3126,20660379632,9319235@N02,347f3bd730,687,1,IMG_7959,1,0,0,1439860676,8/14/15 7:18,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/687/20660379632_347f3bd730_z.jpg,480,640,https://farm1.staticflickr.com/687/20660379632_f74274cc30_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20660379632,593925.1749,5196877.266,-121.76642,46.918782
3127,20643330886,9319235@N02,685d5142ac,5666,6,IMG_7960,1,0,0,1439860677,8/14/15 7:19,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5666/20643330886_685d5142ac_z.jpg,480,640,https://farm6.staticflickr.com/5666/20643330886_db1af519aa_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20643330886,593925.1749,5196877.266,-121.76642,46.918782
3128,20048655243,9319235@N02,34dc559b7d,682,1,IMG_7961,1,0,0,1439860678,8/14/15 7:20,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/682/20048655243_34dc559b7d_z.jpg,480,640,https://farm1.staticflickr.com/682/20048655243_c20d1fc8fb_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20048655243,593925.1749,5196877.266,-121.76642,46.918782
3129,20482866419,9319235@N02,1c7228d53d,5687,6,IMG_7963,1,0,0,1439860678,8/14/15 7:23,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5687/20482866419_1c7228d53d_z.jpg,480,640,https://farm6.staticflickr.com/5687/20482866419_93baa6ba7e_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482866419,593925.1749,5196877.266,-121.76642,46.918782
3130,20482864779,9319235@N02,d6a502246f,5638,6,IMG_7966,1,0,0,1439860679,8/14/15 7:24,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5638/20482864779_d6a502246f_z.jpg,480,640,https://farm6.staticflickr.com/5638/20482864779_71ae1e8ebd_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482864779,593925.1749,5196877.266,-121.76642,46.918782
3131,20481594800,9319235@N02,38e46a0587,5738,6,IMG_7967,1,0,0,1439860680,8/14/15 7:24,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5738/20481594800_38e46a0587_z.jpg,480,640,https://farm6.staticflickr.com/5738/20481594800_3166db3771_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20481594800,593925.1749,5196877.266,-121.76642,46.918782
3132,20481596528,9319235@N02,5c17c5acac,5788,6,IMG_7968,1,0,0,1439860680,8/14/15 7:28,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5788/20481596528_5c17c5acac_z.jpg,480,640,https://farm6.staticflickr.com/5788/20481596528_cd7f299ccc_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20481596528,593925.1749,5196877.266,-121.76642,46.918782
3133,20643324706,9319235@N02,3ea7b12bfe,633,1,IMG_7969,1,0,0,1439860680,8/14/15 7:28,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/633/20643324706_3ea7b12bfe_z.jpg,480,640,https://farm1.staticflickr.com/633/20643324706_98cc9fed55_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20643324706,593925.1749,5196877.266,-121.76642,46.918782
3134,20047039944,9319235@N02,1652527a6c,735,1,IMG_7971,1,0,0,1439860681,8/14/15 7:29,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/735/20047039944_1652527a6c_z.jpg,480,640,https://farm1.staticflickr.com/735/20047039944_7fc1b73a18_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20047039944,593925.1749,5196877.266,-121.76642,46.918782
3135,20481590420,9319235@N02,66e0f512de,687,1,IMG_7972,1,0,0,1439860681,8/14/15 7:29,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/687/20481590420_66e0f512de_z.jpg,480,640,https://farm1.staticflickr.com/687/20481590420_fec958be46_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20481590420,593925.1749,5196877.266,-121.76642,46.918782
3136,20669599575,9319235@N02,06d0411afe,5689,6,IMG_7975,1,0,0,1439860681,8/14/15 7:29,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5689/20669599575_06d0411afe_z.jpg,480,640,https://farm6.staticflickr.com/5689/20669599575_2cfa57c137_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20669599575,593925.1749,5196877.266,-121.76642,46.918782
3137,20481588550,9319235@N02,a12d22bebe,5796,6,IMG_7976,1,0,0,1439860682,8/14/15 7:30,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5796/20481588550_a12d22bebe_z.jpg,480,640,https://farm6.staticflickr.com/5796/20481588550_5dac4ff165_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20481588550,593925.1749,5196877.266,-121.76642,46.918782
3138,20481590278,9319235@N02,f73b67d07c,5808,6,IMG_7977,1,0,0,1439860682,8/14/15 7:30,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5808/20481590278_f73b67d07c_z.jpg,480,640,https://farm6.staticflickr.com/5808/20481590278_d25eaf794f_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20481590278,593925.1749,5196877.266,-121.76642,46.918782
3139,20048643323,9319235@N02,9ac7ac11af,759,1,IMG_7978,1,0,0,1439860683,8/14/15 7:31,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/759/20048643323_9ac7ac11af_z.jpg,480,640,https://farm1.staticflickr.com/759/20048643323_461480b7ae_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20048643323,593925.1749,5196877.266,-121.76642,46.918782
3140,20676300941,9319235@N02,6c9e65eeed,5620,6,IMG_7980,1,0,0,1439860683,8/14/15 7:31,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5620/20676300941_6c9e65eeed_z.jpg,480,640,https://farm6.staticflickr.com/5620/20676300941_9f5b0e9be0_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20676300941,593925.1749,5196877.266,-121.76642,46.918782
3141,20047033424,9319235@N02,b32fa46185,719,1,IMG_7981,1,0,0,1439860684,8/14/15 7:33,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/719/20047033424_b32fa46185_z.jpg,480,640,https://farm1.staticflickr.com/719/20047033424_7194fc6d42_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20047033424,593925.1749,5196877.266,-121.76642,46.918782
3142,20482853389,9319235@N02,160e6cc672,5755,6,IMG_7982,1,0,0,1439860684,8/14/15 7:33,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5755/20482853389_160e6cc672_z.jpg,480,640,https://farm6.staticflickr.com/5755/20482853389_491f1caca8_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482853389,593925.1749,5196877.266,-121.76642,46.918782
3143,20047031174,9319235@N02,c97a0ec588,697,1,IMG_7983,1,0,0,1439860685,8/14/15 7:33,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/697/20047031174_c97a0ec588_z.jpg,480,640,https://farm1.staticflickr.com/697/20047031174_354d2754bc_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20047031174,593925.1749,5196877.266,-121.76642,46.918782
3144,20643313906,9319235@N02,ac19f6f0a1,5821,6,IMG_7988,1,0,0,1439860685,8/14/15 7:35,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5821/20643313906_ac19f6f0a1_z.jpg,480,640,https://farm6.staticflickr.com/5821/20643313906_be8f7e13c5_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20643313906,593925.1749,5196877.266,-121.76642,46.918782
3145,20660360902,9319235@N02,35c1464782,654,1,IMG_7989,1,0,0,1439860685,8/14/15 7:37,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/654/20660360902_35c1464782_z.jpg,480,640,https://farm1.staticflickr.com/654/20660360902_caecdf884a_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20660360902,593925.1749,5196877.266,-121.76642,46.918782
3146,20669590805,9319235@N02,79640ff523,5643,6,IMG_7991,1,0,0,1439860685,8/14/15 7:44,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5643/20669590805_79640ff523_z.jpg,480,640,https://farm6.staticflickr.com/5643/20669590805_151371c8f3_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20669590805,593925.1749,5196877.266,-121.76642,46.918782
3147,20048635343,9319235@N02,55350308a4,714,1,IMG_7992,1,0,0,1439860686,8/14/15 7:45,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/714/20048635343_55350308a4_z.jpg,480,640,https://farm1.staticflickr.com/714/20048635343_b165007ed0_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20048635343,593925.1749,5196877.266,-121.76642,46.918782
3148,20643310216,9319235@N02,10d19bf23c,607,1,IMG_7993,1,0,0,1439860686,8/14/15 7:53,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/607/20643310216_10d19bf23c_z.jpg,480,640,https://farm1.staticflickr.com/607/20643310216_252d302959_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20643310216,593739.4935,5197566.594,-121.768716,46.92501
3149,20482846119,9319235@N02,2ded568966,773,1,IMG_7995,1,0,0,1439860687,8/14/15 7:54,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/773/20482846119_2ded568966_z.jpg,480,640,https://farm1.staticflickr.com/773/20482846119_21999fd5b0_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20482846119,593739.4935,5197566.594,-121.768716,46.92501
3150,20481577438,9319235@N02,7c2fa5a5a5,757,1,Pika,1,0,0,1439860688,8/14/15 8:02,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/757/20481577438_7c2fa5a5a5_z.jpg,480,640,https://farm1.staticflickr.com/757/20481577438_ed933f7145_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20481577438,593739.4935,5197566.594,-121.768716,46.92501
3151,20047022374,9319235@N02,5ac32b17a3,5833,6,IMG_8001,1,0,0,1439860689,8/14/15 8:05,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5833/20047022374_5ac32b17a3_z.jpg,480,640,https://farm6.staticflickr.com/5833/20047022374_99feed9046_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20047022374,593640.0485,5197862.361,-121.769961,46.927685
3152,20660351732,9319235@N02,bb5604bf12,609,1,IMG_8004,1,0,0,1439860689,8/14/15 8:06,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm1.staticflickr.com/609/20660351732_bb5604bf12_z.jpg,480,640,https://farm1.staticflickr.com/609/20660351732_f53dd40b7b_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20660351732,593640.0485,5197862.361,-121.769961,46.927685
3153,20481573508,9319235@N02,c306325e29,5618,6,IMG_8005,1,0,0,1439860690,8/14/15 8:07,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5618/20481573508_c306325e29_z.jpg,480,640,https://farm6.staticflickr.com/5618/20481573508_cde0fd2c04_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20481573508,593640.0485,5197862.361,-121.769961,46.927685
3154,20643301986,9319235@N02,cb99b8c3f3,5707,6,IMG_8006,1,0,0,1439860690,8/14/15 8:07,0,0,,16,0,jyADg3RTUb65Hnbj,2347606,0,0,0,1,https://farm6.staticflickr.com/5707/20643301986_cb99b8c3f3_z.jpg,480,640,https://farm6.staticflickr.com/5707/20643301986_1d3b2f5902_o.jpg,3456,4608,2015,http://flickr.com/photos/9319235@N02/20643301986,593640.0485,5197862.361,-121.769961,46.927685
